X Y Z
-9.50997105 -24.980345 0
-9.4925331 -24.9939595 0
-9.47508566 -25.007549 0
-9.45762875 -25.0211135 0
-9.44016238 -25.034653 0
-9.42268656 -25.0481675 0
-9.40520133 -25.0616569 0
-9.38770669 -25.0751213 0
-9.37020266 -25.0885605 0
-9.35268926 -25.1019747 0
-9.33516651 -25.1153638 0
-9.31763443 -25.1287278 0
-9.30009303 -25.1420666 0
-9.28254232 -25.1553803 0
-9.26498234 -25.1686689 0
-9.24741309 -25.1819323 0
-9.22983459 -25.1951705 0
-9.21224686 -25.2083835 0
-9.19464992 -25.2215712 0
-9.17704378 -25.2347338 0
-9.15942847 -25.2478712 0
-9.141804 -25.2609832 0
-9.12417039 -25.2740701 0
-9.10652765 -25.2871316 0
-9.08887581 -25.3001679 0
-9.07121487 -25.3131788 0
-9.05354487 -25.3261645 0
-9.03586581 -25.3391248 0
-9.01817772 -25.3520598 0
-9.00048061 -25.3649694 0
-8.98277449 -25.3778537 0
-8.9650594 -25.3907126 0
-8.94733534 -25.4035461 0
-8.92960233 -25.4163542 0
-8.9118604 -25.4291369 0
-8.89410955 -25.4418941 0
-8.8763498 -25.4546259 0
-8.85858118 -25.4673323 0
-8.84080371 -25.4800132 0
-8.82301739 -25.4926686 0
-8.80522225 -25.5052985 0
-8.7874183 -25.5179029 0
-8.76960557 -25.5304818 0
-8.75178406 -25.5430352 0
-8.73395381 -25.555563 0
-8.71611482 -25.5680653 0
-8.69826711 -25.580542 0
-8.68041071 -25.5929931 0
-8.66254562 -25.6054186 0
-8.64467188 -25.6178185 0
-8.62678948 -25.6301928 0
-8.60889847 -25.6425415 0
-8.59099884 -25.6548645 0
-8.57309062 -25.6671619 0
-8.55517383 -25.6794336 0
-8.53724848 -25.6916796 0
-8.5193146 -25.7038999 0
-8.5013722 -25.7160946 0
-8.48342129 -25.7282635 0
-8.4654619 -25.7404067 0
-8.44749405 -25.7525241 0
-8.42951775 -25.7646158 0
-8.41153302 -25.7766817 0
-8.39353988 -25.7887219 0
-8.37553834 -25.8007362 0
-8.35752843 -25.8127248 0
-8.33951016 -25.8246875 0
-8.32148356 -25.8366245 0
-8.30344863 -25.8485356 0
-8.28540539 -25.8604208 0
-8.26735387 -25.8722802 0
-8.24929409 -25.8841137 0
-8.23122605 -25.8959213 0
-8.21314979 -25.907703 0
-8.19506531 -25.9194588 0
-8.17697263 -25.9311887 0
-8.15887178 -25.9428927 0
-8.14076277 -25.9545707 0
-8.12264562 -25.9662228 0
-8.10452035 -25.9778489 0
-8.08638697 -25.989449 0
-8.06824551 -26.0010232 0
-8.05009597 -26.0125713 0
-8.03193839 -26.0240934 0
-8.01377277 -26.0355895 0
-7.99559915 -26.0470596 0
-7.97741752 -26.0585036 0
-7.95922792 -26.0699215 0
-7.94103036 -26.0813134 0
-7.92282486 -26.0926792 0
-7.90461143 -26.104019 0
-7.8863901 -26.1153326 0
-7.86816089 -26.1266201 0
-7.8499238 -26.1378814 0
-7.83167887 -26.1491167 0
-7.81342611 -26.1603257 0
-7.79516553 -26.1715087 0
-7.77689715 -26.1826654 0
-7.758621 -26.193796 0
-7.74033709 -26.2049003 0
-7.72204544 -26.2159785 0
-7.70374607 -26.2270305 0
-7.68543899 -26.2380562 0
-7.66712423 -26.2490557 0
-7.6488018 -26.2600289 0
-7.63047173 -26.2709759 0
-7.61213402 -26.2818966 0
-7.5937887 -26.292791 0
-7.57543579 -26.3036591 0
-7.5570753 -26.314501 0
-7.53870725 -26.3253165 0
-7.52033167 -26.3361057 0
-7.50194856 -26.3468685 0
-7.48355796 -26.357605 0
-7.46515987 -26.3683152 0
-7.44675431 -26.378999 0
-7.42834131 -26.3896564 0
-7.40992088 -26.4002874 0
-7.39149304 -26.410892 0
-7.3730578 -26.4214702 0
-7.3546152 -26.432022 0
-7.33616524 -26.4425473 0
-7.31770794 -26.4530462 0
-7.29924333 -26.4635187 0
-7.28077142 -26.4739646 0
-7.26229222 -26.4843842 0
-7.24380577 -26.4947772 0
-7.22531207 -26.5051437 0
-7.20681114 -26.5154837 0
-7.18830301 -26.5257973 0
-7.16978769 -26.5360842 0
-7.1512652 -26.5463447 0
-7.13273556 -26.5565786 0
-7.11419878 -26.5667859 0
-7.0956549 -26.5769667 0
-7.07710391 -26.5871209 0
-7.05854585 -26.5972485 0
-7.03998073 -26.6073496 0
-7.02140857 -26.617424 0
-7.00282939 -26.6274718 0
-6.98424321 -26.6374929 0
-6.96565004 -26.6474875 0
-6.94704991 -26.6574554 0
-6.92844283 -26.6673966 0
-6.90982882 -26.6773111 0
-6.8912079 -26.687199 0
-6.87258009 -26.6970602 0
-6.8539454 -26.7068947 0
-6.83530387 -26.7167025 0
-6.8166555 -26.7264836 0
-6.79800031 -26.7362379 0
-6.77933832 -26.7459655 0
-6.76066955 -26.7556664 0
-6.74199403 -26.7653405 0
-6.72331176 -26.7749878 0
-6.70462277 -26.7846084 0
-6.68592707 -26.7942022 0
-6.66722469 -26.8037692 0
-6.64851564 -26.8133094 0
-6.62979994 -26.8228227 0
-6.61107761 -26.8323093 0
-6.59234867 -26.841769 0
-6.57361314 -26.8512019 0
-6.55487104 -26.8606079 0
-6.53612238 -26.8699871 0
-6.51736718 -26.8793394 0
-6.49860547 -26.8886648 0
-6.47983725 -26.8979633 0
-6.46106256 -26.9072349 0
-6.44228141 -26.9164797 0
-6.42349381 -26.9256975 0
-6.4046998 -26.9348883 0
-6.38589937 -26.9440523 0
-6.36709256 -26.9531893 0
-6.34827939 -26.9622993 0
-6.32945986 -26.9713824 0
-6.31063401 -26.9804385 0
-6.29180184 -26.9894676 0
-6.27296339 -26.9984698 0
-6.25411866 -27.0074449 0
-6.23526767 -27.0163931 0
-6.21641045 -27.0253142 0
-6.19754702 -27.0342083 0
-6.17867739 -27.0430753 0
-6.15980157 -27.0519154 0
-6.1409196 -27.0607283 0
-6.12203149 -27.0695142 0
-6.10313726 -27.0782731 0
-6.08423692 -27.0870048 0
-6.0653305 -27.0957095 0
-6.04641801 -27.1043871 0
-6.02749948 -27.1130375 0
-6.00857492 -27.1216609 0
-5.98964435 -27.1302571 0
-5.97070779 -27.1388262 0
-5.95176526 -27.1473682 0
-5.93281678 -27.155883 0
-5.91386236 -27.1643707 0
-5.89490203 -27.1728312 0
-5.87593581 -27.1812645 0
-5.85696371 -27.1896707 0
-5.83798576 -27.1980496 0
-5.81900196 -27.2064014 0
-5.80001235 -27.2147259 0
-5.78101693 -27.2230233 0
-5.76201574 -27.2312934 0
-5.74300878 -27.2395362 0
-5.72399609 -27.2477519 0
-5.70497766 -27.2559403 0
-5.68595353 -27.2641014 0
-5.66692372 -27.2722353 0
-5.64788824 -27.2803419 0
-5.62884711 -27.2884212 0
-5.60980035 -27.2964733 0
-5.59074799 -27.304498 0
-5.57169003 -27.3124954 0
-5.5526265 -27.3204655 0
-5.53355741 -27.3284083 0
-5.5144828 -27.3363238 0
-5.49540267 -27.3442119 0
-5.47631704 -27.3520727 0
-5.45722594 -27.3599062 0
-5.43812938 -27.3677123 0
-5.41902738 -27.375491 0
-5.39991997 -27.3832423 0
-5.38080715 -27.3909662 0
-5.36168895 -27.3986628 0
-5.34256539 -27.406332 0
-5.32343649 -27.4139737 0
-5.30430227 -27.4215881 0
-5.28516274 -27.429175 0
-5.26601792 -27.4367345 0
-5.24686784 -27.4442665 0
-5.22771251 -27.4517711 0
-5.20855196 -27.4592483 0
-5.18938619 -27.466698 0
-5.17021524 -27.4741202 0
-5.15103912 -27.481515 0
-5.13185784 -27.4888823 0
-5.11267144 -27.4962221 0
-5.09347992 -27.5035343 0
-5.07428331 -27.5108191 0
-5.05508162 -27.5180764 0
-5.03587488 -27.5253062 0
-5.0166631 -27.5325084 0
-4.99744631 -27.5396831 0
-4.97822451 -27.5468303 0
-4.95899774 -27.5539499 0
-4.93976601 -27.5610419 0
-4.92052935 -27.5681064 0
-4.90128776 -27.5751434 0
-4.88204127 -27.5821527 0
-4.86278989 -27.5891345 0
-4.84353366 -27.5960887 0
-4.82427258 -27.6030153 0
-4.80500668 -27.6099143 0
-4.78573597 -27.6167856 0
-4.76646047 -27.6236294 0
-4.74718021 -27.6304455 0
-4.72789521 -27.637234 0
-4.70860547 -27.6439949 0
-4.68931103 -27.6507281 0
-4.67001189 -27.6574337 0
-4.65070809 -27.6641116 0
-4.63139964 -27.6707619 0
-4.61208655 -27.6773845 0
-4.59276885 -27.6839794 0
-4.57344656 -27.6905466 0
-4.5541197 -27.6970861 0
-4.53478828 -27.7035979 0
-4.51545233 -27.7100821 0
-4.49611186 -27.7165385 0
-4.4767669 -27.7229672 0
-4.45741745 -27.7293682 0
-4.43806356 -27.7357414 0
-4.41870522 -27.7420869 0
-4.39934246 -27.7484047 0
-4.37997531 -27.7546947 0
-4.36060378 -27.760957 0
-4.34122788 -27.7671915 0
-4.32184764 -27.7733983 0
-4.30246309 -27.7795772 0
-4.28307422 -27.7857284 0
-4.26368108 -27.7918518 0
-4.24428367 -27.7979474 0
-4.22488202 -27.8040152 0
-4.20547615 -27.8100552 0
-4.18606606 -27.8160674 0
-4.16665179 -27.8220518 0
-4.14723336 -27.8280084 0
-4.12781078 -27.8339371 0
-4.10838407 -27.839838 0
-4.08895325 -27.8457111 0
-4.06951834 -27.8515563 0
-4.05007937 -27.8573736 0
-4.03063634 -27.8631631 0
-4.01118928 -27.8689248 0
-3.99173821 -27.8746586 0
-3.97228315 -27.8803645 0
-3.95282412 -27.8860425 0
-3.93336114 -27.8916926 0
-3.91389422 -27.8973148 0
-3.89442338 -27.9029092 0
-3.87494866 -27.9084756 0
-3.85547005 -27.9140141 0
-3.8359876 -27.9195248 0
-3.8165013 -27.9250075 0
-3.79701119 -27.9304622 0
-3.77751729 -27.9358891 0
-3.7580196 -27.941288 0
-3.73851816 -27.9466589 0
-3.71901298 -27.952002 0
-3.69950408 -27.957317 0
-3.67999148 -27.9626041 0
-3.6604752 -27.9678633 0
-3.64095526 -27.9730945 0
-3.62143168 -27.9782977 0
-3.60190448 -27.9834729 0
-3.58237367 -27.9886201 0
-3.56283928 -27.9937394 0
-3.54330133 -27.9988306 0
-3.52375984 -28.0038939 0
-3.50421483 -28.0089292 0
-3.4846663 -28.0139364 0
-3.4651143 -28.0189156 0
-3.44555883 -28.0238669 0
-3.42599991 -28.0287901 0
-3.40643757 -28.0336852 0
-3.38687182 -28.0385523 0
-3.36730269 -28.0433914 0
-3.34773018 -28.0482025 0
-3.32815433 -28.0529855 0
-3.30857515 -28.0577404 0
-3.28899267 -28.0624673 0
-3.26940689 -28.0671661 0
-3.24981784 -28.0718369 0
-3.23022555 -28.0764796 0
-3.21063002 -28.0810942 0
-3.19103129 -28.0856807 0
-3.17142936 -28.0902392 0
-3.15182426 -28.0947695 0
-3.13221601 -28.0992718 0
-3.11260463 -28.1037459 0
-3.09299013 -28.108192 0
-3.07337254 -28.1126099 0
-3.05375188 -28.1169998 0
-3.03412817 -28.1213615 0
-3.01450142 -28.1256951 0
-2.99487165 -28.1300006 0
-2.97523889 -28.1342779 0
-2.95560316 -28.1385271 0
-2.93596447 -28.1427482 0
-2.91632284 -28.1469411 0
-2.8966783 -28.1511059 0
-2.87703086 -28.1552425 0
-2.85738055 -28.159351 0
-2.83772737 -28.1634313 0
-2.81807136 -28.1674835 0
-2.79841253 -28.1715074 0
-2.77875091 -28.1755032 0
-2.7590865 -28.1794709 0
-2.73941933 -28.1834103 0
-2.71974943 -28.1873216 0
-2.70007681 -28.1912047 0
-2.68040148 -28.1950596 0
-2.66072348 -28.1988863 0
-2.64104281 -28.2026848 0
-2.6213595 -28.2064551 0
-2.60167358 -28.2101972 0
-2.58198505 -28.213911 0
-2.56229393 -28.2175967 0
-2.54260026 -28.2212542 0
-2.52290404 -28.2248834 0
-2.5032053 -28.2284844 0
-2.48350406 -28.2320572 0
-2.46380033 -28.2356017 0
-2.44409414 -28.239118 0
-2.42438551 -28.2426061 0
-2.40467445 -28.2460659 0
-2.38496099 -28.2494975 0
-2.36524514 -28.2529008 0
-2.34552693 -28.2562759 0
-2.32580637 -28.2596227 0
-2.30608348 -28.2629413 0
-2.28635829 -28.2662316 0
-2.26663082 -28.2694936 0
-2.24690107 -28.2727274 0
-2.22716908 -28.2759329 0
-2.20743486 -28.2791101 0
-2.18769844 -28.282259 0
-2.16795982 -28.2853797 0
-2.14821904 -28.288472 0
-2.12847611 -28.2915361 0
-2.10873106 -28.2945719 0
-2.08898389 -28.2975794 0
-2.06923464 -28.3005586 0
-2.04948331 -28.3035095 0
-2.02972994 -28.3064321 0
-2.00997453 -28.3093263 0
-1.99021712 -28.3121923 0
-1.97045771 -28.31503 0
-1.95069634 -28.3178393 0
-1.93093302 -28.3206203 0
-1.91116776 -28.3233731 0
-1.89140059 -28.3260974 0
-1.87163153 -28.3287935 0
-1.8518606 -28.3314612 0
-1.83208782 -28.3341006 0
-1.81231321 -28.3367117 0
-1.79253678 -28.3392944 0
-1.77275856 -28.3418488 0
-1.75297857 -28.3443749 0
-1.73319682 -28.3468726 0
-1.71341335 -28.3493419 0
-1.69362815 -28.3517829 0
-1.67384127 -28.3541956 0
-1.65405271 -28.3565799 0
-1.6342625 -28.3589358 0
-1.61447065 -28.3612634 0
-1.59467719 -28.3635626 0
-1.57488213 -28.3658335 0
-1.5550855 -28.368076 0
-1.53528731 -28.3702901 0
-1.51548759 -28.3724759 0
-1.49568636 -28.3746333 0
-1.47588362 -28.3767623 0
-1.45607941 -28.3788629 0
-1.43627375 -28.3809351 0
-1.41646665 -28.382979 0
-1.39665813 -28.3849945 0
-1.37684822 -28.3869816 0
-1.35703693 -28.3889403 0
-1.33722428 -28.3908707 0
-1.31741029 -28.3927726 0
-1.29759499 -28.3946461 0
-1.27777839 -28.3964913 0
-1.25796051 -28.398308 0
-1.23814138 -28.4000964 0
-1.218321 -28.4018564 0
-1.19849941 -28.4035879 0
-1.17867662 -28.4052911 0
-1.15885265 -28.4069658 0
-1.13902752 -28.4086121 0
-1.11920125 -28.4102301 0
-1.09937387 -28.4118196 0
-1.07954538 -28.4133807 0
-1.05971581 -28.4149134 0
-1.03988519 -28.4164177 0
-1.02005352 -28.4178935 0
-1.00022084 -28.419341 0
-0.980387152 -28.42076 0
-0.960552486 -28.4221506 0
-0.94071686 -28.4235128 0
-0.920880293 -28.4248465 0
-0.901042805 -28.4261519 0
-0.881204416 -28.4274288 0
-0.861365145 -28.4286773 0
-0.841525014 -28.4298973 0
-0.82168404 -28.4310889 0
-0.801842245 -28.4322521 0
-0.781999649 -28.4333869 0
-0.76215627 -28.4344932 0
-0.742312129 -28.4355711 0
-0.722467246 -28.4366206 0
-0.70262164 -28.4376416 0
-0.682775332 -28.4386342 0
-0.662928341 -28.4395983 0
-0.643080687 -28.440534 0
-0.62323239 -28.4414413 0
-0.603383469 -28.4423201 0
-0.583533946 -28.4431705 0
-0.563683839 -28.4439924 0
-0.543833168 -28.4447859 0
-0.523981953 -28.4455509 0
-0.504130214 -28.4462875 0
-0.484277971 -28.4469957 0
-0.464425244 -28.4476754 0
-0.444572053 -28.4483267 0
-0.424718417 -28.4489495 0
-0.404864356 -28.4495438 0
-0.38500989 -28.4501097 0
-0.365155039 -28.4506472 0
-0.345299823 -28.4511562 0
-0.325444262 -28.4516368 0
-0.305588376 -28.4520889 0
-0.285732183 -28.4525125 0
-0.265875705 -28.4529077 0
-0.246018962 -28.4532745 0
-0.226161972 -28.4536128 0
-0.206304756 -28.4539226 0
-0.186447333 -28.454204 0
-0.166589725 -28.454457 0
-0.146731949 -28.4546814 0
-0.126874027 -28.4548775 0
-0.107015978 -28.455045 0
-0.0871578224 -28.4551842 0
-0.0672995793 -28.4552948 0
-0.0474412689 -28.455377 0
-0.027582911 -28.4554308 0
-0.00772452559 -28.4554561 0
0.0121338676 -28.4554529 0
0.0319922486 -28.4554213 0
0.0518505976 -28.4553612 0
0.0717088948 -28.4552727 0
0.0915671203 -28.4551557 0
0.111425254 -28.4550103 0
0.131283277 -28.4548364 0
0.151141168 -28.4546341 0
0.170998908 -28.4544033 0
0.190856477 -28.454144 0
0.210713855 -28.4538563 0
0.230571023 -28.4535401 0
0.25042796 -28.4531955 0
0.270284646 -28.4528224 0
0.290141062 -28.4524209 0
0.309997188 -28.451991 0
0.329853005 -28.4515325 0
0.349708491 -28.4510456 0
0.369563627 -28.4505303 0
0.389418394 -28.4499865 0
0.409272772 -28.4494143 0
0.42912674 -28.4488136 0
0.448980279 -28.4481845 0
0.468833369 -28.4475269 0
0.488685991 -28.4468409 0
0.508538123 -28.4461264 0
0.528389747 -28.4453835 0
0.548240843 -28.4446122 0
0.56809139 -28.4438123 0
0.58794137 -28.4429841 0
0.607790761 -28.4421274 0
0.627639545 -28.4412423 0
0.647487701 -28.4403287 0
0.667335209 -28.4393867 0
0.687182051 -28.4384162 0
0.707028205 -28.4374173 0
0.726873652 -28.43639 0
0.746718372 -28.4353342 0
0.766562345 -28.43425 0
0.786405552 -28.4331374 0
0.806247972 -28.4319963 0
0.826089586 -28.4308268 0
0.845930374 -28.4296289 0
0.865770317 -28.4284025 0
0.885609393 -28.4271477 0
0.905447584 -28.4258645 0
0.925284869 -28.4245528 0
0.945121229 -28.4232128 0
0.964956644 -28.4218443 0
0.984791094 -28.4204474 0
1.00462456 -28.419022 0
1.02445702 -28.4175683 0
1.04428846 -28.4160861 0
1.06411885 -28.4145755 0
1.08394818 -28.4130365 0
1.10377642 -28.4114691 0
1.12360356 -28.4098733 0
1.14342958 -28.408249 0
1.16325445 -28.4065964 0
1.18307816 -28.4049153 0
1.20290068 -28.4032059 0
1.22272201 -28.401468 0
1.24254211 -28.3997018 0
1.26236097 -28.3979071 0
1.28217856 -28.396084 0
1.30199488 -28.3942326 0
1.32180989 -28.3923527 0
1.34162358 -28.3904445 0
1.36143593 -28.3885079 0
1.38124691 -28.3865428 0
1.40105652 -28.3845494 0
1.42086473 -28.3825276 0
1.44067151 -28.3804775 0
1.46047685 -28.3783989 0
1.48028073 -28.376292 0
1.50008314 -28.3741567 0
1.51988404 -28.371993 0
1.53968342 -28.3698009 0
1.55948126 -28.3675805 0
1.57927755 -28.3653317 0
1.59907225 -28.3630546 0
1.61886536 -28.360749 0
1.63865684 -28.3584152 0
1.65844669 -28.3560529 0
1.67823488 -28.3536623 0
1.69802139 -28.3512434 0
1.7178062 -28.3487961 0
1.7375893 -28.3463204 0
1.75737066 -28.3438164 0
1.77715026 -28.3412841 0
1.79692808 -28.3387234 0
1.8167041 -28.3361344 0
1.83647831 -28.333517 0
1.85625069 -28.3308713 0
1.8760212 -28.3281973 0
1.89578984 -28.325495 0
1.91555659 -28.3227643 0
1.93532142 -28.3200053 0
1.95508431 -28.317218 0
1.97484525 -28.3144023 0
1.99460421 -28.3115584 0
2.01436118 -28.3086861 0
2.03411614 -28.3057856 0
2.05386906 -28.3028567 0
2.07361992 -28.2998995 0
2.09336872 -28.296914 0
2.11311542 -28.2939003 0
2.13286 -28.2908582 0
2.15260246 -28.2877878 0
2.17234276 -28.2846892 0
2.19208089 -28.2815623 0
2.21181683 -28.278407 0
2.23155055 -28.2752236 0
2.25128204 -28.2720118 0
2.27101129 -28.2687717 0
2.29073826 -28.2655034 0
2.31046294 -28.2622069 0
2.33018531 -28.258882 0
2.34990535 -28.2555289 0
2.36962304 -28.2521476 0
2.38933836 -28.248738 0
2.40905129 -28.2453001 0
2.42876181 -28.241834 0
2.4484699 -28.2383397 0
2.46817555 -28.2348171 0
2.48787872 -28.2312663 0
2.50757941 -28.2276873 0
2.52727759 -28.22408 0
2.54697325 -28.2204445 0
2.56666636 -28.2167808 0
2.5863569 -28.2130889 0
2.60604485 -28.2093687 0
2.6257302 -28.2056204 0
2.64541292 -28.2018438 0
2.665093 -28.198039 0
2.68477041 -28.1942061 0
2.70444513 -28.1903449 0
2.72411716 -28.1864556 0
2.74378645 -28.1825381 0
2.76345301 -28.1785923 0
2.7831168 -28.1746185 0
2.80277781 -28.1706164 0
2.82243601 -28.1665861 0
2.84209139 -28.1625277 0
2.86174394 -28.1584412 0
2.88139361 -28.1543265 0
2.90104041 -28.1501836 0
2.92068431 -28.1460125 0
2.94032528 -28.1418134 0
2.95996332 -28.1375861 0
2.97959839 -28.1333306 0
2.99923049 -28.129047 0
3.01885959 -28.1247353 0
3.03848566 -28.1203955 0
3.0581087 -28.1160275 0
3.07772868 -28.1116314 0
3.09734559 -28.1072072 0
3.11695939 -28.1027549 0
3.13657008 -28.0982745 0
3.15617764 -28.093766 0
3.17578203 -28.0892294 0
3.19538325 -28.0846648 0
3.21498128 -28.080072 0
3.23457609 -28.0754512 0
3.25416766 -28.0708022 0
3.27375598 -28.0661252 0
3.29334103 -28.0614202 0
3.31292279 -28.0566871 0
3.33250123 -28.0519259 0
3.35207634 -28.0471367 0
3.37164809 -28.0423194 0
3.39121648 -28.0374741 0
3.41078147 -28.0326007 0
3.43034306 -28.0276993 0
3.44990121 -28.0227699 0
3.46945591 -28.0178125 0
3.48900714 -28.012827 0
3.50855489 -28.0078136 0
3.52809912 -28.0027721 0
3.54763983 -27.9977026 0
3.56717699 -27.9926051 0
3.58671059 -27.9874797 0
3.60624059 -27.9823262 0
3.62576699 -27.9771448 0
3.64528977 -27.9719353 0
3.6648089 -27.966698 0
3.68432436 -27.9614326 0
3.70383614 -27.9561393 0
3.72334422 -27.950818 0
3.74284857 -27.9454688 0
3.76234918 -27.9400916 0
3.78184603 -27.9346865 0
3.80133909 -27.9292535 0
3.82082836 -27.9237925 0
3.8403138 -27.9183036 0
3.8597954 -27.9127868 0
3.87927315 -27.9072421 0
3.89874701 -27.9016694 0
3.91821697 -27.8960689 0
3.93768302 -27.8904405 0
3.95714513 -27.8847841 0
3.97660328 -27.8790999 0
3.99605746 -27.8733878 0
4.01550764 -27.8676479 0
4.0349538 -27.8618801 0
4.05439593 -27.8560844 0
4.07383401 -27.8502608 0
4.09326801 -27.8444094 0
4.11269792 -27.8385302 0
4.13212371 -27.8326231 0
4.15154537 -27.8266882 0
4.17096288 -27.8207255 0
4.19037623 -27.8147349 0
4.20978537 -27.8087165 0
4.22919032 -27.8026703 0
4.24859103 -27.7965964 0
4.26798749 -27.7904946 0
4.28737968 -27.784365 0
4.30676759 -27.7782076 0
4.32615119 -27.7720225 0
4.34553046 -27.7658096 0
4.36490539 -27.7595689 0
4.38427596 -27.7533005 0
4.40364214 -27.7470043 0
4.42300391 -27.7406804 0
4.44236126 -27.7343287 0
4.46171417 -27.7279493 0
4.48106262 -27.7215422 0
4.50040659 -27.7151073 0
4.51974606 -27.7086447 0
4.53908101 -27.7021545 0
4.55841141 -27.6956365 0
4.57773726 -27.6890908 0
4.59705854 -27.6825174 0
4.61637521 -27.6759164 0
4.63568727 -27.6692877 0
4.65499469 -27.6626313 0
4.67429746 -27.6559472 0
4.69359556 -27.6492355 0
4.71288896 -27.6424961 0
4.73217764 -27.6357291 0
4.7514616 -27.6289345 0
4.7707408 -27.6221122 0
4.79001524 -27.6152623 0
4.80928488 -27.6083848 0
4.82854971 -27.6014797 0
4.84780972 -27.594547 0
4.86706487 -27.5875867 0
4.88631516 -27.5805988 0
4.90556057 -27.5735833 0
4.92480107 -27.5665402 0
4.94403664 -27.5594696 0
4.96326727 -27.5523714 0
4.98249294 -27.5452457 0
5.00171362 -27.5380924 0
5.0209293 -27.5309116 0
5.04013996 -27.5237033 0
5.05934558 -27.5164674 0
5.07854615 -27.509204 0
5.09774163 -27.5019131 0
5.11693201 -27.4945947 0
5.13611728 -27.4872488 0
5.15529741 -27.4798754 0
5.17447239 -27.4724746 0
5.19364219 -27.4650462 0
5.2128068 -27.4575905 0
5.2319662 -27.4501072 0
5.25112036 -27.4425965 0
5.27026928 -27.4350583 0
5.28941292 -27.4274928 0
5.30855127 -27.4198998 0
5.32768432 -27.4122793 0
5.34681203 -27.4046315 0
5.3659344 -27.3969562 0
5.38505141 -27.3892536 0
5.40416303 -27.3815236 0
5.42326924 -27.3737661 0
5.44237004 -27.3659814 0
5.46146538 -27.3581692 0
5.48055527 -27.3503297 0
5.49963968 -27.3424628 0
5.51871859 -27.3345686 0
5.53779198 -27.3266471 0
5.55685983 -27.3186982 0
5.57592212 -27.310722 0
5.59497884 -27.3027185 0
5.61402997 -27.2946877 0
5.63307547 -27.2866296 0
5.65211535 -27.2785443 0
5.67114958 -27.2704316 0
5.69017813 -27.2622917 0
5.70920099 -27.2541245 0
5.72821815 -27.24593 0
5.74722957 -27.2377084 0
5.76623525 -27.2294594 0
5.78523516 -27.2211833 0
5.80422929 -27.2128799 0
5.82321761 -27.2045493 0
5.84220011 -27.1961915 0
5.86117677 -27.1878065 0
5.88014756 -27.1793943 0
5.89911248 -27.170955 0
5.9180715 -27.1624884 0
5.9370246 -27.1539947 0
5.95597176 -27.1454739 0
5.97491296 -27.1369259 0
5.99384819 -27.1283508 0
6.01277743 -27.1197485 0
6.03170066 -27.1111191 0
6.05061785 -27.1024627 0
6.06952899 -27.0937791 0
6.08843406 -27.0850684 0
6.10733305 -27.0763306 0
6.12622592 -27.0675658 0
6.14511267 -27.0587738 0
6.16399328 -27.0499549 0
6.18286772 -27.0411088 0
6.20173598 -27.0322358 0
6.22059803 -27.0233357 0
6.23945387 -27.0144086 0
6.25830347 -27.0054544 0
6.27714681 -26.9964733 0
6.29598387 -26.9874652 0
6.31481463 -26.97843 0
6.33363908 -26.9693679 0
6.3524572 -26.9602789 0
6.37126896 -26.9511628 0
6.39007436 -26.9420198 0
6.40887336 -26.9328499 0
6.42766595 -26.9236531 0
6.44645212 -26.9144293 0
6.46523184 -26.9051786 0
6.48400509 -26.895901 0
6.50277187 -26.8865965 0
6.52153213 -26.8772651 0
6.54028588 -26.8679068 0
6.55903309 -26.8585217 0
6.57777373 -26.8491097 0
6.5965078 -26.8396709 0
6.61523527 -26.8302052 0
6.63395613 -26.8207127 0
6.65267036 -26.8111934 0
6.67137793 -26.8016473 0
6.69007883 -26.7920743 0
6.70877304 -26.7824746 0
6.72746054 -26.7728481 0
6.74614131 -26.7631948 0
6.76481534 -26.7535147 0
6.7834826 -26.7438079 0
6.80214308 -26.7340744 0
6.82079675 -26.7243141 0
6.83944361 -26.7145271 0
6.85808363 -26.7047134 0
6.87671679 -26.6948729 0
6.89534307 -26.6850058 0
6.91396245 -26.675112 0
6.93257493 -26.6651915 0
6.95118047 -26.6552444 0
6.96977905 -26.6452706 0
6.98837067 -26.6352702 0
7.0069553 -26.6252431 0
7.02553293 -26.6151894 0
7.04410352 -26.605109 0
7.06266708 -26.5950021 0
7.08122357 -26.5848686 0
7.09977298 -26.5747085 0
7.11831529 -26.5645218 0
7.13685048 -26.5543086 0
7.15537854 -26.5440688 0
7.17389944 -26.5338024 0
7.19241316 -26.5235095 0
7.2109197 -26.5131901 0
7.22941902 -26.5028442 0
7.24791111 -26.4924718 0
7.26639596 -26.4820729 0
7.28487353 -26.4716475 0
7.30334383 -26.4611956 0
7.32180682 -26.4507173 0
7.34026249 -26.4402125 0
7.35871082 -26.4296813 0
7.37715179 -26.4191237 0
7.39558538 -26.4085396 0
7.41401158 -26.3979291 0
7.43243036 -26.3872923 0
7.45084171 -26.376629 0
7.46924561 -26.3659394 0
7.48764204 -26.3552234 0
7.50603098 -26.344481 0
7.52441242 -26.3337123 0
7.54278633 -26.3229173 0
7.5611527 -26.3120959 0
7.57951151 -26.3012483 0
7.59786274 -26.2903743 0
7.61620637 -26.279474 0
7.63454238 -26.2685475 0
7.65287076 -26.2575947 0
7.67119149 -26.2466156 0
7.68950455 -26.2356103 0
7.70780991 -26.2245788 0
7.72610757 -26.213521 0
7.74439751 -26.202437 0
7.76267969 -26.1913268 0
7.78095412 -26.1801904 0
7.79922077 -26.1690279 0
7.81747961 -26.1578391 0
